id,itemnum,itemtype,min_level,max_level,prob,map,mob,alt
4903,632,5,0,0,100,0,278,0|0|0|0|0|0|0|0
4904,740,8,0,0,100,0,278,0|0|0|0|0|0|0|0
4905,193,12,0,0,600,0,374,0|0|0|0|0|0|0|0
4906,262,12,0,0,600,0,374,0|0|0|0|0|0|0|0
4907,118,12,0,0,200,0,374,0|0|0|0|0|0|0|0
4908,142,12,0,0,100,0,374,0|0|0|0|0|0|0|0
4909,143,12,0,0,300,0,374,0|0|0|0|0|0|0|0
4910,65,4,0,0,100,0,374,0|0|0|0|0|0|0|0
4911,125,4,0,0,100,0,374,0|0|0|0|0|0|0|0
4912,65,2,0,0,100,0,374,0|0|0|0|0|0|0|0
4913,65,5,0,0,100,0,374,0|0|0|0|0|0|0|0
4914,170,8,0,0,100,0,374,0|0|0|0|0|0|0|0
4915,210,8,0,0,100,0,374,0|0|0|0|0|0|0|0
4916,239,8,0,0,100,0,374,0|0|0|0|0|0|0|0
4917,267,8,0,0,100,0,374,0|0|0|0|0|0|0|0
4918,532,3,0,0,100,0,374,0|0|0|0|0|0|0|0
4919,333,5,0,0,100,0,374,0|0|0|0|0|0|0|0
4920,436,5,0,0,100,0,374,0|0|0|0|0|0|0|0
4921,540,5,0,0,100,0,374,0|0|0|0|0|0|0|0
4922,628,5,0,0,100,0,374,0|0|0|0|0|0|0|0
4923,633,5,0,0,100,0,374,0|0|0|0|0|0|0|0
4924,766,8,0,0,100,0,374,0|0|0|0|0|0|0|0
4925,193,12,0,0,500,0,1383,0|0|0|0|0|0|0|0
4926,262,12,0,0,700,0,1383,0|0|0|0|0|0|0|0
4927,114,12,0,0,100,0,1383,0|0|0|0|0|0|0|0
4928,115,12,0,0,100,0,1383,0|0|0|0|0|0|0|0
4929,144,12,0,0,200,0,1383,0|0|0|0|0|0|0|0
4930,142,12,0,0,200,0,1383,0|0|0|0|0|0|0|0
4931,35,3,0,0,100,0,1383,0|0|0|0|0|0|0|0
4932,95,3,0,0,100,0,1383,0|0|0|0|0|0|0|0
4933,95,2,0,0,100,0,1383,0|0|0|0|0|0|0|0
4934,65,3,0,0,100,0,1383,0|0|0|0|0|0|0|0
4935,339,8,0,0,100,0,1383,0|0|0|0|0|0|0|0
4936,409,8,0,0,100,0,1383,0|0|0|0|0|0|0|0
4937,437,8,0,0,100,0,1383,0|0|0|0|0|0|0|0
4938,267,8,0,0,100,0,1383,0|0|0|0|0|0|0|0
4939,216,5,0,0,100,0,1383,0|0|0|0|0|0|0|0
4940,437,5,0,0,100,0,1383,0|0|0|0|0|0|0|0
4941,535,5,0,0,100,0,1383,0|0|0|0|0|0|0|0
4942,635,5,0,0,100,0,1383,0|0|0|0|0|0|0|0
4943,672,8,0,0,100,0,1383,0|0|0|0|0|0|0|0
4944,193,12,0,0,400,0,1386,0|0|0|0|0|0|0|0
4945,267,12,0,0,700,0,1386,0|0|0|0|0|0|0|0
4946,128,12,0,0,100,0,1386,0|0|0|0|0|0|0|0
4947,129,12,0,0,100,0,1386,0|0|0|0|0|0|0|0
4948,130,12,0,0,100,0,1386,0|0|0|0|0|0|0|0
4949,142,12,0,0,300,0,1386,0|0|0|0|0|0|0|0
4950,143,12,0,0,100,0,1386,0|0|0|0|0|0|0|0
4951,65,3,0,0,100,0,1386,0|0|0|0|0|0|0|0
4952,35,5,0,0,100,0,1386,0|0|0|0|0|0|0|0
4953,65,5,0,0,100,0,1386,0|0|0|0|0|0|0|0
4954,95,5,0,0,100,0,1386,0|0|0|0|0|0|0|0
4955,11,8,0,0,100,0,1386,0|0|0|0|0|0|0|0
4956,40,8,0,0,100,0,1386,0|0|0|0|0|0|0|0
4957,66,8,0,0,100,0,1386,0|0|0|0|0|0|0|0
4958,109,8,0,0,100,0,1386,0|0|0|0|0|0|0|0
4959,217,5,0,0,100,0,1386,0|0|0|0|0|0|0|0
4960,438,5,0,0,100,0,1386,0|0|0|0|0|0|0|0
4961,536,5,0,0,100,0,1386,0|0|0|0|0|0|0|0
4962,636,5,0,0,100,0,1386,0|0|0|0|0|0|0|0
4963,625,8,0,0,100,0,1386,0|0|0|0|0|0|0|0
4964,743,8,0,0,100,0,1386,0|0|0|0|0|0|0|0
4965,75,12,0,0,100,0,1386,0|0|0|0|0|0|0|0
4966,193,12,0,0,500,0,1434,0|0|0|0|0|0|0|0
4967,262,12,0,0,700,0,1434,0|0|0|0|0|0|0|0
4968,119,12,0,0,100,0,1434,0|0|0|0|0|0|0|0
4969,120,12,0,0,100,0,1434,0|0|0|0|0|0|0|0
4970,142,12,0,0,300,0,1434,0|0|0|0|0|0|0|0
4971,143,12,0,0,100,0,1434,0|0|0|0|0|0|0|0
4972,125,3,0,0,100,0,1434,0|0|0|0|0|0|0|0
4973,95,5,0,0,100,0,1434,0|0|0|0|0|0|0|0
4974,65,5,0,0,100,0,1434,0|0|0|0|0|0|0|0
4975,125,5,0,0,100,0,1434,0|0|0|0|0|0|0|0
4976,170,8,0,0,100,0,1434,0|0|0|0|0|0|0|0
4977,210,8,0,0,100,0,1434,0|0|0|0|0|0|0|0
4978,239,8,0,0,100,0,1434,0|0|0|0|0|0|0|0
4979,267,8,0,0,100,0,1434,0|0|0|0|0|0|0|0
4980,218,5,0,0,100,0,1434,0|0|0|0|0|0|0|0
4981,440,5,0,0,100,0,1434,0|0|0|0|0|0|0|0
4982,537,5,0,0,100,0,1434,0|0|0|0|0|0|0|0
4983,637,5,0,0,100,0,1434,0|0|0|0|0|0|0|0
4984,601,8,0,0,100,0,1434,0|0|0|0|0|0|0|0
4985,85,12,0,0,100,0,1434,0|0|0|0|0|0|0|0
4986,85,12,0,0,600,0,1436,0|0|0|0|0|0|0|0
4987,75,12,0,0,400,0,1436,0|0|0|0|0|0|0|0
4988,999,10,0,0,100,0,1436,0|0|0|0|0|0|0|0
4989,125,2,0,0,100,0,1436,0|0|0|0|0|0|0|0
4990,125,5,0,0,100,0,1436,0|0|0|0|0|0|0|0
4991,125,3,0,0,100,0,1436,0|0|0|0|0|0|0|0
4992,95,5,0,0,100,0,1436,0|0|0|0|0|0|0|0
4993,170,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
4994,210,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
4995,239,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
4996,267,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
4997,216,3,0,0,100,0,1436,0|0|0|0|0|0|0|0
4998,535,2,0,0,100,0,1436,0|0|0|0|0|0|0|0
4999,441,5,0,0,100,0,1436,0|0|0|0|0|0|0|0
5000,638,5,0,0,100,0,1436,0|0|0|0|0|0|0|0
5001,559,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
5002,742,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
5003,601,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
5004,513,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
5005,718,8,0,0,100,0,1436,0|0|0|0|0|0|0|0
5006,193,12,0,0,500,0,341,0|0|0|0|0|0|0|0
5007,263,12,0,0,800,0,341,0|0|0|0|0|0|0|0
5008,123,12,0,0,100,0,341,0|0|0|0|0|0|0|0
5009,124,12,0,0,100,0,341,0|0|0|0|0|0|0|0
5010,142,12,0,0,300,0,341,0|0|0|0|0|0|0|0
5011,65,3,0,0,100,0,341,0|0|0|0|0|0|0|0
5012,35,5,0,0,100,0,341,0|0|0|0|0|0|0|0
5013,65,5,0,0,100,0,341,0|0|0|0|0|0|0|0
5014,95,5,0,0,100,0,341,0|0|0|0|0|0|0|0
5015,339,8,0,0,100,0,341,0|0|0|0|0|0|0|0
5016,409,8,0,0,100,0,341,0|0|0|0|0|0|0|0
5017,437,8,0,0,100,0,341,0|0|0|0|0|0|0|0
5018,267,8,0,0,100,0,341,0|0|0|0|0|0|0|0
5019,217,3,0,0,100,0,341,0|0|0|0|0|0|0|0
5020,536,2,0,0,100,0,341,0|0|0|0|0|0|0|0
5021,538,5,0,0,100,0,341,0|0|0|0|0|0|0|0
5022,639,5,0,0,100,0,341,0|0|0|0|0|0|0|0
5023,513,8,0,0,100,0,341,0|0|0|0|0|0|0|0
5024,193,12,0,0,700,0,1377,0|0|0|0|0|0|0|0
5025,262,12,0,0,600,0,1377,0|0|0|0|0|0|0|0
5026,114,12,0,0,100,0,1377,0|0|0|0|0|0|0|0
5027,115,12,0,0,100,0,1377,0|0|0|0|0|0|0|0
5028,144,12,0,0,400,0,1377,0|0|0|0|0|0|0|0
5029,125,3,0,0,100,0,1377,0|0|0|0|0|0|0|0
5030,95,5,0,0,100,0,1377,0|0|0|0|0|0|0|0
5031,65,5,0,0,100,0,1377,0|0|0|0|0|0|0|0
5032,125,5,0,0,100,0,1377,0|0|0|0|0|0|0|0
5033,11,8,0,0,100,0,1377,0|0|0|0|0|0|0|0
5034,40,8,0,0,100,0,1377,0|0|0|0|0|0|0|0
5035,66,8,0,0,100,0,1377,0|0|0|0|0|0|0|0
5036,109,8,0,0,100,0,1377,0|0|0|0|0|0|0|0
5037,218,3,0,0,100,0,1377,0|0|0|0|0|0|0|0
5038,537,2,0,0,100,0,1377,0|0|0|0|0|0|0|0
5039,539,5,0,0,100,0,1377,0|0|0|0|0|0|0|0
5040,640,5,0,0,100,0,1377,0|0|0|0|0|0|0|0
5041,514,8,0,0,100,0,1377,0|0|0|0|0|0|0|0
5042,75,12,0,0,100,0,1377,0|0|0|0|0|0|0|0
5043,193,12,0,0,600,0,1384,0|0|0|0|0|0|0|0
5044,263,12,0,0,700,0,1384,0|0|0|0|0|0|0|0
5045,128,12,0,0,100,0,1384,0|0|0|0|0|0|0|0
5046,123,12,0,0,100,0,1384,0|0|0|0|0|0|0|0
5047,143,12,0,0,300,0,1384,0|0|0|0|0|0|0|0
5048,142,12,0,0,100,0,1384,0|0|0|0|0|0|0|0
5049,125,2,0,0,100,0,1384,0|0|0|0|0|0|0|0
5050,125,5,0,0,100,0,1384,0|0|0|0|0|0|0|0
5051,125,3,0,0,100,0,1384,0|0|0|0|0|0|0|0
5052,95,5,0,0,100,0,1384,0|0|0|0|0|0|0|0
5053,171,8,0,0,100,0,1384,0|0|0|0|0|0|0|0
5054,211,8,0,0,100,0,1384,0|0|0|0|0|0|0|0
5055,240,8,0,0,100,0,1384,0|0|0|0|0|0|0|0
5056,268,8,0,0,100,0,1384,0|0|0|0|0|0|0|0
5057,635,3,0,0,100,0,1384,0|0|0|0|0|0|0|0
5058,538,2,0,0,100,0,1384,0|0|0|0|0|0|0|0
5059,335,5,0,0,100,0,1384,0|0|0|0|0|0|0|0
5060,646,5,0,0,100,0,1384,0|0|0|0|0|0|0|0
5061,538,8,0,0,100,0,1384,0|0|0|0|0|0|0|0
5062,718,8,0,0,100,0,1384,0|0|0|0|0|0|0|0
5063,263,12,0,0,700,0,1403,0|0|0|0|0|0|0|0
5064,193,12,0,0,600,0,1403,0|0|0|0|0|0|0|0
5065,123,12,0,0,100,0,1403,0|0|0|0|0|0|0|0
5066,124,12,0,0,100,0,1403,0|0|0|0|0|0|0|0
5067,142,12,0,0,300,0,1403,0|0|0|0|0|0|0|0
5068,143,12,0,0,100,0,1403,0|0|0|0|0|0|0|0
5069,36,4,0,0,100,0,1403,0|0|0|0|0|0|0|0
5070,96,4,0,0,100,0,1403,0|0|0|0|0|0|0|0
5071,11,2,0,0,100,0,1403,0|0|0|0|0|0|0|0
5072,96,5,0,0,100,0,1403,0|0|0|0|0|0|0|0
5073,12,8,0,0,100,0,1403,0|0|0|0|0|0|0|0
5074,41,8,0,0,100,0,1403,0|0|0|0|0|0|0|0
5075,67,8,0,0,100,0,1403,0|0|0|0|0|0|0|0
5076,110,8,0,0,100,0,1403,0|0|0|0|0|0|0|0
5077,335,4,0,0,100,0,1403,0|0|0|0|0|0|0|0
5078,535,4,0,0,100,0,1403,0|0|0|0|0|0|0|0
5079,636,4,0,0,100,0,1403,0|0|0|0|0|0|0|0
5080,536,3,0,0,100,0,1403,0|0|0|0|0|0|0|0
5081,336,5,0,0,100,0,1403,0|0|0|0|0|0|0|0
5082,558,8,0,0,100,0,1403,0|0|0|0|0|0|0|0
5083,649,8,0,0,100,0,1403,0|0|0|0|0|0|0|0
5084,76,12,0,0,100,0,1403,0|0|0|0|0|0|0|0
5085,194,12,0,0,400,0,166,0|0|0|0|0|0|0|0
5086,265,12,0,0,500,0,166,0|0|0|0|0|0|0|0
5087,118,12,0,0,100,0,166,0|0|0|0|0|0|0|0
5088,119,12,0,0,100,0,166,0|0|0|0|0|0|0|0
5089,120,12,0,0,100,0,166,0|0|0|0|0|0|0|0
5090,144,12,0,0,200,0,166,0|0|0|0|0|0|0|0
5091,142,12,0,0,100,0,166,0|0|0|0|0|0|0|0
5092,143,12,0,0,100,0,166,0|0|0|0|0|0|0|0
5093,66,4,0,0,100,0,166,0|0|0|0|0|0|0|0
5094,126,4,0,0,100,0,166,0|0|0|0|0|0|0|0
5095,11,5,0,0,100,0,166,0|0|0|0|0|0|0|0
5096,11,4,0,0,100,0,166,0|0|0|0|0|0|0|0
5097,171,8,0,0,100,0,166,0|0|0|0|0|0|0|0
5098,211,8,0,0,100,0,166,0|0|0|0|0|0|0|0
5099,240,8,0,0,100,0,166,0|0|0|0|0|0|0|0
5100,268,8,0,0,100,0,166,0|0|0|0|0|0|0|0
5101,336,4,0,0,100,0,166,0|0|0|0|0|0|0|0
5102,536,4,0,0,100,0,166,0|0|0|0|0|0|0|0
5103,635,4,0,0,100,0,166,0|0|0|0|0|0|0|0
5104,636,3,0,0,100,0,166,0|0|0|0|0|0|0|0
5105,337,5,0,0,100,0,166,0|0|0|0|0|0|0|0
5106,561,8,0,0,100,0,166,0|0|0|0|0|0|0|0
5107,691,8,0,0,100,0,166,0|0|0|0|0|0|0|0
5108,76,12,0,0,100,0,166,0|0|0|0|0|0|0|0
5109,86,12,0,0,600,0,342,0|0|0|0|0|0|0|0
5110,76,12,0,0,400,0,342,0|0|0|0|0|0|0|0
5111,9,1,0,0,100,0,342,0|0|0|0|0|0|0|0
5112,195,12,0,0,100,0,342,0|0|0|0|0|0|0|0
5113,270,12,0,0,100,0,342,0|0|0|0|0|0|0|0
5114,96,5,0,0,100,0,342,0|0|0|0|0|0|0|0
5115,36,4,0,0,100,0,342,0|0|0|0|0|0|0|0
5116,96,4,0,0,100,0,342,0|0|0|0|0|0|0|0
5117,11,2,0,0,100,0,342,0|0|0|0|0|0|0|0
5118,340,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5119,410,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5120,438,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5121,171,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5122,337,4,0,0,100,0,342,0|0|0|0|0|0|0|0
5123,537,4,0,0,100,0,342,0|0|0|0|0|0|0|0
5124,637,3,0,0,100,0,342,0|0|0|0|0|0|0|0
5125,338,5,0,0,100,0,342,0|0|0|0|0|0|0|0
5126,541,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5127,718,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5128,513,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5129,578,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5130,691,8,0,0,100,0,342,0|0|0|0|0|0|0|0
5131,264,12,0,0,700,0,1378,0|0|0|0|0|0|0|0
5132,194,12,0,0,400,0,1378,0|0|0|0|0|0|0|0
5133,115,12,0,0,100,0,1378,0|0|0|0|0|0|0|0
5134,114,12,0,0,100,0,1378,0|0|0|0|0|0|0|0
5135,144,12,0,0,300,0,1378,0|0|0|0|0|0|0|0
5136,142,12,0,0,100,0,1378,0|0|0|0|0|0|0|0
5137,11,4,0,0,100,0,1378,0|0|0|0|0|0|0|0
5138,66,4,0,0,100,0,1378,0|0|0|0|0|0|0|0
5139,126,4,0,0,100,0,1378,0|0|0|0|0|0|0|0
5140,11,5,0,0,100,0,1378,0|0|0|0|0|0|0|0
5141,171,8,0,0,100,0,1378,0|0|0|0|0|0|0|0
5142,211,8,0,0,100,0,1378,0|0|0|0|0|0|0|0
5143,240,8,0,0,100,0,1378,0|0|0|0|0|0|0|0
5144,268,8,0,0,100,0,1378,0|0|0|0|0|0|0|0
5145,435,4,0,0,100,0,1378,0|0|0|0|0|0|0|0
5146,538,4,0,0,100,0,1378,0|0|0|0|0|0|0|0
5147,638,3,0,0,100,0,1378,0|0|0|0|0|0|0|0
5148,339,5,0,0,100,0,1378,0|0|0|0|0|0|0|0
5149,578,8,0,0,100,0,1378,0|0|0|0|0|0|0|0
5150,193,12,0,0,600,0,1404,0|0|0|0|0|0|0|0
5151,262,12,0,0,600,0,1404,0|0|0|0|0|0|0|0
5152,128,12,0,0,100,0,1404,0|0|0|0|0|0|0|0
5153,129,12,0,0,100,0,1404,0|0|0|0|0|0|0|0
5154,143,12,0,0,300,0,1404,0|0|0|0|0|0|0|0
5155,144,12,0,0,100,0,1404,0|0|0|0|0|0|0|0
5156,96,3,0,0,100,0,1404,0|0|0|0|0|0|0|0
5157,36,4,0,0,100,0,1404,0|0|0|0|0|0|0|0
5158,126,5,0,0,100,0,1404,0|0|0|0|0|0|0|0
5159,11,2,0,0,100,0,1404,0|0|0|0|0|0|0|0
5160,12,8,0,0,100,0,1404,0|0|0|0|0|0|0|0
5161,41,8,0,0,100,0,1404,0|0|0|0|0|0|0|0
5162,67,8,0,0,100,0,1404,0|0|0|0|0|0|0|0
5163,110,8,0,0,100,0,1404,0|0|0|0|0|0|0|0
5164,436,4,0,0,100,0,1404,0|0|0|0|0|0|0|0
5165,539,4,0,0,100,0,1404,0|0|0|0|0|0|0|0
5166,639,3,0,0,100,0,1404,0|0|0|0|0|0|0|0
5167,340,5,0,0,100,0,1404,0|0|0|0|0|0|0|0
5168,627,8,0,0,100,0,1404,0|0|0|0|0|0|0|0
5169,193,12,0,0,600,0,279,0|0|0|0|0|0|0|0
5170,262,12,0,0,600,0,279,0|0|0|0|0|0|0|0
5171,128,12,0,0,100,0,279,0|0|0|0|0|0|0|0
5172,129,12,0,0,100,0,279,0|0|0|0|0|0|0|0
5173,143,12,0,0,300,0,279,0|0|0|0|0|0|0|0
5174,144,12,0,0,100,0,279,0|0|0|0|0|0|0|0
5175,36,5,0,0,100,0,279,0|0|0|0|0|0|0|0
5176,66,4,0,0,100,0,279,0|0|0|0|0|0|0|0
5177,66,5,0,0,100,0,279,0|0|0|0|0|0|0|0
5178,11,5,0,0,100,0,279,0|0|0|0|0|0|0|0
5179,171,8,0,0,100,0,279,0|0|0|0|0|0|0|0
5180,211,8,0,0,100,0,279,0|0|0|0|0|0|0|0
5181,240,8,0,0,100,0,279,0|0|0|0|0|0|0|0
5182,268,8,0,0,100,0,279,0|0|0|0|0|0|0|0
5183,541,4,0,0,100,0,279,0|0|0|0|0|0|0|0
5184,638,4,0,0,100,0,279,0|0|0|0|0|0|0|0
5185,640,3,0,0,100,0,279,0|0|0|0|0|0|0|0
5186,442,5,0,0,100,0,279,0|0|0|0|0|0|0|0
5187,767,8,0,0,100,0,279,0|0|0|0|0|0|0|0
5188,76,12,0,0,100,0,279,0|0|0|0|0|0|0|0
5189,128,12,0,0,100,0,343,0|0|0|0|0|0|0|0
5190,130,12,0,0,100,0,343,0|0|0|0|0|0|0|0
5191,262,12,0,0,400,0,343,0|0|0|0|0|0|0|0
5192,142,12,0,0,100,0,343,0|0|0|0|0|0|0|0
5193,193,12,0,0,400,0,343,0|0|0|0|0|0|0|0
5194,143,12,0,0,100,0,343,0|0|0|0|0|0|0|0
5195,144,12,0,0,200,0,343,0|0|0|0|0|0|0|0
5196,86,12,0,0,200,0,343,0|0|0|0|0|0|0|0
5197,11,3,0,0,100,0,343,0|0|0|0|0|0|0|0
5198,126,5,0,0,100,0,343,0|0|0|0|0|0|0|0
5199,11,4,0,0,100,0,343,0|0|0|0|0|0|0|0
5200,66,4,0,0,100,0,343,0|0|0|0|0|0|0|0
5201,76,12,0,0,100,0,343,0|0|0|0|0|0|0|0
5202,340,8,0,0,100,0,343,0|0|0|0|0|0|0|0
5203,410,8,0,0,100,0,343,0|0|0|0|0|0|0|0
5204,438,8,0,0,100,0,343,0|0|0|0|0|0|0|0
5205,268,8,0,0,100,0,343,0|0|0|0|0|0|0|0
5206,540,4,0,0,100,0,343,0|0|0|0|0|0|0|0
5207,637,4,0,0,100,0,343,0|0|0|0|0|0|0|0
5208,342,5,0,0,100,0,343,0|0|0|0|0|0|0|0
5209,443,5,0,0,100,0,343,0|0|0|0|0|0|0|0
5210,768,8,0,0,100,0,343,0|0|0|0|0|0|0|0
5211,791,8,0,0,100,0,343,0|0|0|0|0|0|0|0
5212,767,8,0,0,100,0,343,0|0|0|0|0|0|0|0
5213,193,12,0,0,400,0,1385,0|0|0|0|0|0|0|0
5214,262,12,0,0,800,0,1385,0|0|0|0|0|0|0|0
5215,123,12,0,0,100,0,1385,0|0|0|0|0|0|0|0
5216,124,12,0,0,100,0,1385,0|0|0|0|0|0|0|0
5217,144,12,0,0,300,0,1385,0|0|0|0|0|0|0|0
5218,143,12,0,0,100,0,1385,0|0|0|0|0|0|0|0
5219,126,3,0,0,100,0,1385,0|0|0|0|0|0|0|0
5220,66,5,0,0,100,0,1385,0|0|0|0|0|0|0|0
5221,96,3,0,0,100,0,1385,0|0|0|0|0|0|0|0
5222,36,4,0,0,100,0,1385,0|0|0|0|0|0|0|0
5223,12,8,0,0,100,0,1385,0|0|0|0|0|0|0|0
5224,41,8,0,0,100,0,1385,0|0|0|0|0|0|0|0
5225,67,8,0,0,100,0,1385,0|0|0|0|0|0|0|0
5226,110,8,0,0,100,0,1385,0|0|0|0|0|0|0|0
5227,219,3,0,0,100,0,1385,0|0|0|0|0|0|0|0
5228,537,3,0,0,100,0,1385,0|0|0|0|0|0|0|0
5229,343,5,0,0,100,0,1385,0|0|0|0|0|0|0|0
5230,444,5,0,0,100,0,1385,0|0|0|0|0|0|0|0
5231,602,8,0,0,100,0,1385,0|0|0|0|0|0|0|0
5232,193,12,0,0,700,0,201,0|0|0|0|0|0|0|0
5233,262,12,0,0,600,0,201,0|0|0|0|0|0|0|0
5234,128,12,0,0,100,0,201,0|0|0|0|0|0|0|0
5235,130,12,0,0,100,0,201,0|0|0|0|0|0|0|0
5236,142,12,0,0,100,0,201,0|0|0|0|0|0|0|0
5237,143,12,0,0,100,0,201,0|0|0|0|0|0|0|0
5238,144,12,0,0,200,0,201,0|0|0|0|0|0|0|0
5239,37,4,0,0,100,0,201,0|0|0|0|0|0|0|0
5240,97,4,0,0,100,0,201,0|0|0|0|0|0|0|0
5241,36,5,0,0,100,0,201,0|0|0|0|0|0|0|0
5242,66,4,0,0,100,0,201,0|0|0|0|0|0|0|0
5243,171,8,0,0,100,0,201,0|0|0|0|0|0|0|0
5244,211,8,0,0,100,0,201,0|0|0|0|0|0|0|0
5245,240,8,0,0,100,0,201,0|0|0|0|0|0|0|0
5246,268,8,0,0,100,0,201,0|0|0|0|0|0|0|0
5247,220,3,0,0,100,0,201,0|0|0|0|0|0|0|0
5248,538,3,0,0,100,0,201,0|0|0|0|0|0|0|0
5249,344,5,0,0,100,0,201,0|0|0|0|0|0|0|0
5250,445,5,0,0,100,0,201,0|0|0|0|0|0|0|0
5251,560,8,0,0,100,0,201,0|0|0|0|0|0|0|0
5252,767,8,0,0,100,0,201,0|0|0|0|0|0|0|0
5253,76,12,0,0,100,0,201,0|0|0|0|0|0|0|0
5254,193,12,0,0,600,0,346,0|0|0|0|0|0|0|0
5255,263,12,0,0,700,0,346,0|0|0|0|0|0|0|0
5256,128,12,0,0,100,0,346,0|0|0|0|0|0|0|0
5257,123,12,0,0,100,0,346,0|0|0|0|0|0|0|0
5258,143,12,0,0,300,0,346,0|0|0|0|0|0|0|0
5259,142,12,0,0,100,0,346,0|0|0|0|0|0|0|0
5260,67,4,0,0,100,0,346,0|0|0|0|0|0|0|0
5261,127,4,0,0,100,0,346,0|0|0|0|0|0|0|0
5262,12,4,0,0,100,0,346,0|0|0|0|0|0|0|0
5263,36,3,0,0,100,0,346,0|0|0|0|0|0|0|0
5264,172,8,0,0,100,0,346,0|0|0|0|0|0|0|0
5265,212,8,0,0,100,0,346,0|0|0|0|0|0|0|0
5266,241,8,0,0,100,0,346,0|0|0|0|0|0|0|0
5267,269,8,0,0,100,0,346,0|0|0|0|0|0|0|0
5268,221,3,0,0,100,0,346,0|0|0|0|0|0|0|0
5269,539,3,0,0,100,0,346,0|0|0|0|0|0|0|0
5270,641,2,0,0,100,0,346,0|0|0|0|0|0|0|0
5271,345,5,0,0,100,0,346,0|0|0|0|0|0|0|0
5272,651,8,0,0,100,0,346,0|0|0|0|0|0|0|0
5273,195,12,0,0,100,0,370,0|0|0|0|0|0|0|0
5274,270,12,0,0,100,0,370,0|0|0|0|0|0|0|0
5275,86,12,0,0,200,0,370,0|0|0|0|0|0|0|0
5276,76,12,0,0,100,0,370,0|0|0|0|0|0|0|0
5277,12,4,0,0,100,0,370,0|0|0|0|0|0|0|0
5278,36,3,0,0,100,0,370,0|0|0|0|0|0|0|0
5279,96,2,0,0,100,0,370,0|0|0|0|0|0|0|0
5280,67,4,0,0,100,0,370,0|0|0|0|0|0|0|0
5281,13,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5282,42,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5283,68,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5284,111,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5285,640,2,0,0,100,0,370,0|0|0|0|0|0|0|0
5286,436,2,0,0,100,0,370,0|0|0|0|0|0|0|0
5287,447,5,0,0,100,0,370,0|0|0|0|0|0|0|0
5288,542,5,0,0,100,0,370,0|0|0|0|0|0|0|0
5289,721,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5290,651,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5291,578,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5292,560,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5293,602,8,0,0,100,0,370,0|0|0|0|0|0|0|0
5294,194,12,0,0,600,0,380,0|0|0|0|0|0|0|0
5295,265,12,0,0,700,0,380,0|0|0|0|0|0|0|0
5296,120,12,0,0,100,0,380,0|0|0|0|0|0|0|0
5297,125,12,0,0,100,0,380,0|0|0|0|0|0|0|0
5298,144,12,0,0,300,0,380,0|0|0|0|0|0|0|0
5299,142,12,0,0,100,0,380,0|0|0|0|0|0|0|0
5300,66,3,0,0,100,0,380,0|0|0|0|0|0|0|0
5301,12,2,0,0,100,0,380,0|0|0|0|0|0|0|0
5302,36,2,0,0,100,0,380,0|0|0|0|0|0|0|0
5303,67,4,0,0,100,0,380,0|0|0|0|0|0|0|0
5304,13,8,0,0,100,0,380,0|0|0|0|0|0|0|0
5305,42,8,0,0,100,0,380,0|0|0|0|0|0|0|0
5306,68,8,0,0,100,0,380,0|0|0|0|0|0|0|0
5307,111,8,0,0,100,0,380,0|0|0|0|0|0|0|0
5308,638,2,0,0,100,0,380,0|0|0|0|0|0|0|0
5309,437,2,0,0,100,0,380,0|0|0|0|0|0|0|0
5310,543,5,0,0,100,0,380,0|0|0|0|0|0|0|0
5311,642,5,0,0,100,0,380,0|0|0|0|0|0|0|0
5312,744,8,0,0,100,0,380,0|0|0|0|0|0|0|0
5313,86,12,0,0,600,0,1387,0|0|0|0|0|0|0|0
5314,76,12,0,0,400,0,1387,0|0|0|0|0|0|0|0
5315,130,12,0,0,100,0,1387,0|0|0|0|0|0|0|0
5316,124,12,0,0,100,0,1387,0|0|0|0|0|0|0|0
5317,265,12,0,0,400,0,1387,0|0|0|0|0|0|0|0
5318,143,12,0,0,100,0,1387,0|0|0|0|0|0|0|0
5319,194,12,0,0,300,0,1387,0|0|0|0|0|0|0|0
